X   Y   Z   AngleHorizontal   AngleVertical    dist   reflectivity   lidarTimeNum
1.610978e-01 6.247179e-01 7.921507e-02 1.044600e+02 7 6.500000e-01 108 7.1040526100e+02
1.572265e-01 6.097054e-01 9.972697e-02 1.044600e+02 9 6.375000e-01 63 7.1040526100e+02
1.611640e-01 6.249744e-01 1.254569e-01 1.044600e+02 11 6.575000e-01 84 7.1040526100e+02
1.703129e-01 6.604529e-01 1.574657e-01 1.044600e+02 13 7.000000e-01 72 7.1040526100e+02
1.555712e-01 6.032862e-01 1.669383e-01 1.044600e+02 15 6.450000e-01 20 7.1040526100e+02
1.211513e-01 4.637794e-01 2.512126e-02 1.046400e+02 3 4.800000e-01 15 7.1040526100e+02
1.416280e-01 5.421663e-01 4.902511e-02 1.046400e+02 5 5.625000e-01 70 7.1040526100e+02
1.630596e-01 6.242087e-01 7.921507e-02 1.046400e+02 7 6.500000e-01 104 7.1040526100e+02
1.616375e-01 6.187646e-01 1.012913e-01 1.046400e+02 9 6.475000e-01 79 7.1040526100e+02
1.643671e-01 6.292138e-01 1.264110e-01 1.046400e+02 11 6.625000e-01 92 7.1040526100e+02
1.723869e-01 6.599146e-01 1.574657e-01 1.046400e+02 13 7.000000e-01 75 7.1040526100e+02
1.568553e-01 6.004581e-01 1.662912e-01 1.046400e+02 15 6.425000e-01 14 7.1040526100e+02
1.296321e-01 4.899452e-01 2.656050e-02 1.048200e+02 3 5.075000e-01 27 7.1040526100e+02
1.516119e-01 5.730180e-01 5.185767e-02 1.048200e+02 5 5.950000e-01 74 7.1040526100e+02
1.643851e-01 6.212946e-01 7.891040e-02 1.048200e+02 7 6.475000e-01 96 7.1040526100e+02
1.661069e-01 6.278021e-01 1.028557e-01 1.048200e+02 9 6.575000e-01 82 7.1040526100e+02
1.675984e-01 6.334392e-01 1.273650e-01 1.048200e+02 11 6.675000e-01 106 7.1040526100e+02
1.738362e-01 6.570149e-01 1.569034e-01 1.048200e+02 13 6.975000e-01 76 7.1040526100e+02
1.550349e-01 5.859554e-01 1.624090e-01 1.048200e+02 15 6.275000e-01 12 7.1040526100e+02
1.389246e-01 5.184736e-01 2.813058e-02 105 3 5.375000e-01 63 7.1040526100e+02
1.605018e-01 5.990007e-01 5.425445e-02 105 5 6.225000e-01 86 7.1040526100e+02
1.656940e-01 6.183782e-01 7.860573e-02 105 7 6.450000e-01 78 7.1040526100e+02
1.699956e-01 6.344324e-01 1.040289e-01 105 9 6.650000e-01 92 7.1040526100e+02
1.702228e-01 6.352800e-01 1.278420e-01 105 11 6.700000e-01 114 7.1040526100e+02
1.752689e-01 6.541126e-01 1.563410e-01 105 13 6.950000e-01 77 7.1040526100e+02
1.497050e-01 5.517671e-01 2.996233e-02 1.051800e+02 3 5.725000e-01 72 7.1040526100e+02
1.656435e-01 6.105115e-01 5.534390e-02 1.051800e+02 5 6.350000e-01 93 7.1040526100e+02
1.663363e-01 6.130651e-01 7.799638e-02 1.051800e+02 7 6.400000e-01 73 7.1040526100e+02
1.739276e-01 6.410444e-01 1.052022e-01 1.051800e+02 9 6.725000e-01 95 7.1040526100e+02
1.728603e-01 6.371105e-01 1.283190e-01 1.051800e+02 11 6.725000e-01 118 7.1040526100e+02
1.773230e-01 6.535588e-01 1.563410e-01 1.051800e+02 13 6.950000e-01 81 7.1040526100e+02
1.600346e-01 5.825902e-01 3.166325e-02 1.053600e+02 3 6.050000e-01 77 7.1040526100e+02
1.695397e-01 6.171927e-01 5.599756e-02 1.053600e+02 5 6.425000e-01 100 7.1040526100e+02
1.682615e-01 6.125395e-01 7.799638e-02 1.053600e+02 7 6.400000e-01 71 7.1040526100e+02
1.779028e-01 6.476379e-01 1.063754e-01 1.053600e+02 9 6.800000e-01 98 7.1040526100e+02
1.748610e-01 6.365643e-01 1.283190e-01 1.053600e+02 11 6.725000e-01 111 7.1040526100e+02
1.793754e-01 6.529984e-01 1.563410e-01 1.053600e+02 13 6.950000e-01 79 7.1040526100e+02
1.672149e-01 6.013271e-01 3.270997e-02 1.055400e+02 3 6.250000e-01 81 7.1040526100e+02
1.708106e-01 6.142576e-01 5.577968e-02 1.055400e+02 5 6.400000e-01 83 7.1040526100e+02
1.701850e-01 6.120079e-01 7.799638e-02 1.055400e+02 7 6.400000e-01 75 7.1040526100e+02
1.805981e-01 6.494548e-01 1.067665e-01 1.055400e+02 9 6.825000e-01 98 7.1040526100e+02
1.768599e-01 6.360118e-01 1.283190e-01 1.055400e+02 11 6.725000e-01 101 7.1040526100e+02
1.807733e-01 6.500848e-01 1.557786e-01 1.055400e+02 13 6.925000e-01 76 7.1040526100e+02
1.718089e-01 6.104115e-01 3.323333e-02 1.057200e+02 3 6.350000e-01 83 7.1040526100e+02
1.700405e-01 6.041286e-01 5.490812e-02 1.057200e+02 5 6.300000e-01 71 7.1040526100e+02
1.727791e-01 6.138587e-01 7.830105e-02 1.057200e+02 7 6.425000e-01 80 7.1040526100e+02
1.833065e-01 6.512611e-01 1.071576e-01 1.057200e+02 9 6.850000e-01 93 7.1040526100e+02
1.775274e-01 6.307285e-01 1.273650e-01 1.057200e+02 11 6.675000e-01 84 7.1040526100e+02
1.814948e-01 6.448241e-01 1.546538e-01 1.057200e+02 13 6.875000e-01 73 7.1040526100e+02
1.757776e-01 6.170720e-01 3.362585e-02 1.059000e+02 3 6.425000e-01 79 7.1040526100e+02
1.671615e-01 5.868250e-01 5.338289e-02 1.059000e+02 5 6.125000e-01 63 7.1040526100e+02
1.753866e-01 6.156994e-01 7.860573e-02 1.059000e+02 7 6.450000e-01 86 7.1040526100e+02
1.853516e-01 6.506820e-01 1.071576e-01 1.059000e+02 9 6.850000e-01 88 7.1040526100e+02
1.788357e-01 6.278075e-01 1.268880e-01 1.059000e+02 11 6.650000e-01 77 7.1040526100e+02
1.808503e-01 6.348798e-01 1.524043e-01 1.059000e+02 13 6.775000e-01 63 7.1040526100e+02
1.770238e-01 6.141178e-01 3.349501e-02 1.060800e+02 3 6.400000e-01 74 7.1040526100e+02
1.634857e-01 5.671525e-01 5.163978e-02 1.060800e+02 5 5.925000e-01 22 7.1040526100e+02
1.780073e-01 6.175296e-01 7.891040e-02 1.060800e+02 7 6.475000e-01 91 7.1040526100e+02
1.873949e-01 6.500965e-01 1.071576e-01 1.060800e+02 9 6.850000e-01 85 7.1040526100e+02
1.801274e-01 6.248845e-01 1.264110e-01 1.060800e+02 11 6.625000e-01 72 7.1040526100e+02
1.787957e-01 6.202648e-01 1.490301e-01 1.060800e+02 13 6.625000e-01 63 7.1040526100e+02
2.006561e-03 6.961011e-03 1.941143e-03 1.060800e+02 15 7.500000e-03 10 7.1040526100e+02
1.782532e-01 6.111619e-01 3.336417e-02 1.062600e+02 3 6.375000e-01 70 7.1040526100e+02
1.610827e-01 5.522909e-01 5.033244e-02 1.062600e+02 5 5.775000e-01 10 7.1040526100e+02
1.792516e-01 6.145852e-01 7.860573e-02 1.062600e+02 7 6.450000e-01 89 7.1040526100e+02
1.887449e-01 6.471341e-01 1.067665e-01 1.062600e+02 9 6.825000e-01 80 7.1040526100e+02
1.814025e-01 6.219596e-01 1.259339e-01 1.062600e+02 11 6.600000e-01 73 7.1040526100e+02
1.773332e-01 6.080076e-01 1.462182e-01 1.062600e+02 13 6.500000e-01 63 7.1040526100e+02
8.789817e-03 3.013692e-02 8.411619e-03 1.062600e+02 15 3.250000e-02 9 7.1040526100e+02
1.780527e-01 6.034154e-01 3.297165e-02 1.064400e+02 3 6.300000e-01 71 7.1040526100e+02
1.599976e-01 5.422275e-01 4.946088e-02 1.064400e+02 5 5.675000e-01 15 7.1040526100e+02
1.804793e-01 6.116391e-01 7.830105e-02 1.064400e+02 7 6.425000e-01 86 7.1040526100e+02
1.900782e-01 6.441697e-01 1.063754e-01 1.064400e+02 9 6.800000e-01 77 7.1040526100e+02
1.833555e-01 6.213867e-01 1.259339e-01 1.064400e+02 11 6.600000e-01 78 7.1040526100e+02
1.764848e-01 5.981021e-01 1.439687e-01 1.064400e+02 13 6.400000e-01 63 7.1040526100e+02
1.785193e-01 5.980685e-01 3.270997e-02 1.066200e+02 3 6.250000e-01 70 7.1040526100e+02
1.638373e-01 5.488815e-01 5.011455e-02 1.066200e+02 5 5.750000e-01 63 7.1040526100e+02
1.816902e-01 6.086914e-01 7.799638e-02 1.066200e+02 7 6.400000e-01 80 7.1040526100e+02
1.921010e-01 6.435693e-01 1.063754e-01 1.066200e+02 9 6.800000e-01 80 7.1040526100e+02
1.860087e-01 6.231591e-01 1.264110e-01 1.066200e+02 11 6.625000e-01 82 7.1040526100e+02
1.769695e-01 5.928764e-01 1.428439e-01 1.066200e+02 13 6.350000e-01 70 7.1040526100e+02
1.789541e-01 5.927247e-01 3.244829e-02 1.068000e+02 3 6.200000e-01 71 7.1040526100e+02
1.691600e-01 5.602850e-01 5.120400e-02 1.068000e+02 5 5.875000e-01 70 7.1040526100e+02
1.828843e-01 6.057422e-01 7.769171e-02 1.068000e+02 7 6.375000e-01 76 7.1040526100e+02
1.948356e-01 6.453265e-01 1.067665e-01 1.068000e+02 9 6.825000e-01 80 7.1040526100e+02
1.879655e-01 6.225717e-01 1.264110e-01 1.068000e+02 11 6.625000e-01 86 7.1040526100e+02
1.774231e-01 5.876536e-01 1.417192e-01 1.068000e+02 13 6.300000e-01 69 7.1040526100e+02
5.779756e-03 1.914347e-02 -3.490481e-04 1.068000e+02 -1 2.000000e-02 9 7.1040526100e+02
1.785770e-01 5.850119e-01 3.205577e-02 1.069750e+02 3 6.125000e-01 69 7.1040526100e+02
1.759603e-01 5.764396e-01 5.272922e-02 1.069750e+02 5 6.050000e-01 75 7.1040526100e+02
1.847336e-01 6.051807e-01 7.769171e-02 1.069750e+02 7 6.375000e-01 75 7.1040526100e+02
1.975266e-01 6.470900e-01 1.071576e-01 1.069750e+02 9 6.850000e-01 90 7.1040526100e+02
1.905826e-01 6.243418e-01 1.268880e-01 1.069750e+02 11 6.650000e-01 88 7.1040526100e+02
1.792171e-01 5.871089e-01 1.417192e-01 1.069750e+02 13 6.300000e-01 70 7.1040526100e+02
1.806576e-01 5.854185e-01 5.360078e-02 1.071500e+02 5 6.150000e-01 75 7.1040526100e+02
1.858495e-01 6.022427e-01 7.738703e-02 1.071500e+02 7 6.350000e-01 76 7.1040526100e+02
2.009583e-01 6.512026e-01 1.079398e-01 1.071500e+02 9 6.900000e-01 94 7.1040526100e+02
1.924887e-01 6.237568e-01 1.268880e-01 1.071500e+02 11 6.650000e-01 92 7.1040526100e+02
1.802912e-01 5.842312e-01 1.411568e-01 1.071500e+02 13 6.275000e-01 69 7.1040526100e+02
1.847214e-01 5.919803e-01 5.425445e-02 1.073300e+02 5 6.225000e-01 71 7.1040526100e+02
1.892188e-01 6.063933e-01 7.799638e-02 1.073300e+02 7 6.400000e-01 75 7.1040526100e+02
2.037386e-01 6.529251e-01 1.083309e-01 1.073300e+02 9 6.925000e-01 104 7.1040526100e+02
1.944473e-01 6.231490e-01 1.268880e-01 1.073300e+02 11 6.650000e-01 96 7.1040526100e+02
1.814001e-01 5.813366e-01 1.405944e-01 1.073300e+02 13 6.250000e-01 63 7.1040526100e+02
1.850816e-01 5.866469e-01 5.381867e-02 1.075100e+02 5 6.175000e-01 63 7.1040526100e+02
1.911229e-01 6.057958e-01 7.799638e-02 1.075100e+02 7 6.400000e-01 76 7.1040526100e+02
2.065318e-01 6.546367e-01 1.087220e-01 1.075100e+02 9 6.950000e-01 102 7.1040526100e+02
1.964040e-01 6.225351e-01 1.268880e-01 1.075100e+02 11 6.650000e-01 96 7.1040526100e+02
1.824927e-01 5.784408e-01 1.400320e-01 1.075100e+02 13 6.225000e-01 69 7.1040526100e+02
1.861669e-01 5.836898e-01 5.360078e-02 1.076900e+02 5 6.150000e-01 63 7.1040526100e+02
1.930252e-01 6.051924e-01 7.799638e-02 1.076900e+02 7 6.400000e-01 78 7.1040526100e+02
2.085873e-01 6.539846e-01 1.087220e-01 1.076900e+02 9 6.950000e-01 93 7.1040526100e+02
1.976131e-01 6.195769e-01 1.264110e-01 1.076900e+02 11 6.625000e-01 97 7.1040526100e+02
1.843090e-01 5.778646e-01 1.400320e-01 1.076900e+02 13 6.225000e-01 69 7.1040526100e+02
1.467564e-02 4.601258e-02 1.294095e-02 1.076900e+02 15 5.000000e-02 11 7.1040526100e+02
1.857071e-01 5.759911e-01 5.294711e-02 1.078700e+02 5 6.075000e-01 40 7.1040526100e+02
1.949255e-01 6.045830e-01 7.799638e-02 1.078700e+02 7 6.400000e-01 77 7.1040526100e+02
2.091255e-01 6.486259e-01 1.079398e-01 1.078700e+02 9 6.900000e-01 83 7.1040526100e+02
1.988055e-01 6.166174e-01 1.259339e-01 1.078700e+02 11 6.600000e-01 93 7.1040526100e+02
1.853760e-01 5.749643e-01 1.394697e-01 1.078700e+02 13 6.200000e-01 70 7.1040526100e+02
8.892071e-03 2.757975e-02 7.764571e-03 1.078700e+02 15 3.000000e-02 10 7.1040526100e+02
1.882369e-01 5.777892e-01 5.316500e-02 1.080450e+02 5 6.100000e-01 45 7.1040526100e+02
1.952339e-01 5.992662e-01 7.738703e-02 1.080450e+02 7 6.350000e-01 72 7.1040526100e+02
2.095759e-01 6.432886e-01 1.071576e-01 1.080450e+02 9 6.850000e-01 73 7.1040526100e+02
1.991676e-01 6.113406e-01 1.249799e-01 1.080450e+02 11 6.550000e-01 90 7.1040526100e+02
1.841130e-01 5.651310e-01 1.372201e-01 1.080450e+02 13 6.100000e-01 63 7.1040526100e+02
1.876647e-01 5.701147e-01 5.251134e-02 1.082200e+02 5 6.025000e-01 39 7.1040645900e+02
2.069074e-01 6.285729e-01 1.048111e-01 1.082200e+02 9 6.700000e-01 63 7.1040645900e+02
2.002666e-01 6.083984e-01 1.245029e-01 1.082200e+02 11 6.525000e-01 87 7.1040645900e+02
2.793617e-02 8.486849e-02 2.394076e-02 1.082200e+02 15 9.250000e-02 11 7.1040645900e+02
3.940206e-03 1.184470e-02 6.541995e-04 1.084000e+02 3 1.250000e-02 9 7.1040645900e+02
2.042047e-01 6.138619e-01 1.024646e-01 1.084000e+02 9 6.550000e-01 39 7.1040645900e+02
1.998530e-01 6.007804e-01 1.230718e-01 1.084000e+02 11 6.450000e-01 86 7.1040645900e+02
2.014116e-01 5.991742e-01 1.001181e-01 1.085800e+02 9 6.400000e-01 32 7.1040645900e+02
2.009575e-01 5.978234e-01 1.225948e-01 1.085800e+02 11 6.425000e-01 87 7.1040645900e+02
3.185799e-03 9.477353e-03 -1.745241e-04 1.085800e+02 -1 1.000000e-02 12 7.1040645900e+02
3.847143e-03 1.144477e-02 3.235238e-03 1.085800e+02 15 1.250000e-02 9 7.1040645900e+02
2.009106e-01 5.915244e-01 9.894480e-02 1.087600e+02 9 6.325000e-01 53 7.1040645900e+02
2.020454e-01 5.948655e-01 1.221178e-01 1.087600e+02 11 6.400000e-01 85 7.1040645900e+02
2.019665e-01 5.885548e-01 9.855371e-02 1.089400e+02 9 6.300000e-01 63 7.1040645900e+02
2.031167e-01 5.919066e-01 1.216407e-01 1.089400e+02 11 6.375000e-01 86 7.1040645900e+02
2.054321e-01 5.925834e-01 9.933589e-02 1.091200e+02 9 6.350000e-01 63 7.1040645900e+02
2.049752e-01 5.912655e-01 1.216407e-01 1.091200e+02 11 6.375000e-01 85 7.1040645900e+02
1.835128e-01 5.293557e-01 1.293469e-01 1.091200e+02 13 5.750000e-01 31 7.1040645900e+02
7.909670e-03 2.281600e-02 6.470476e-03 1.091200e+02 15 2.500000e-02 12 7.1040645900e+02
2.097410e-01 5.989264e-01 1.005091e-01 1.093000e+02 9 6.425000e-01 69 7.1040645900e+02
2.076428e-01 5.929348e-01 1.221178e-01 1.093000e+02 11 6.400000e-01 88 7.1040645900e+02
1.883953e-01 5.379727e-01 1.315964e-01 1.093000e+02 13 5.850000e-01 50 7.1040645900e+02
2.140919e-01 6.052482e-01 1.016824e-01 1.094800e+02 9 6.500000e-01 69 7.1040645900e+02
2.111413e-01 5.969068e-01 1.230718e-01 1.094800e+02 11 6.450000e-01 90 7.1040645900e+02
1.908968e-01 5.396746e-01 1.321587e-01 1.094800e+02 13 5.875000e-01 56 7.1040645900e+02
1.093257e-02 3.060077e-02 5.672032e-04 1.096600e+02 1 3.250000e-02 9 7.1040645900e+02
2.176537e-01 6.092232e-01 1.024646e-01 1.096600e+02 9 6.550000e-01 70 7.1040645900e+02
2.138411e-01 5.985515e-01 1.235488e-01 1.096600e+02 11 6.475000e-01 94 7.1040645900e+02
6.499481e-03 1.819236e-02 5.176381e-03 1.096600e+02 15 2.000000e-02 11 7.1040645900e+02
2.186757e-01 6.062328e-01 1.020735e-01 1.098350e+02 9 6.525000e-01 70 7.1040645900e+02
2.181664e-01 6.048210e-01 1.249799e-01 1.098350e+02 11 6.550000e-01 94 7.1040645900e+02
2.205263e-01 6.055621e-01 1.020735e-01 1.100100e+02 9 6.525000e-01 72 7.1040645900e+02
2.200127e-01 6.041518e-01 1.249799e-01 1.100100e+02 11 6.550000e-01 95 7.1040645900e+02
2.207232e-01 6.002313e-01 1.012913e-01 1.101900e+02 9 6.475000e-01 75 7.1040645900e+02
2.236036e-01 6.080642e-01 1.259339e-01 1.101900e+02 11 6.600000e-01 93 7.1040645900e+02
2.217483e-01 5.972201e-01 1.009002e-01 1.103700e+02 9 6.450000e-01 77 7.1040645900e+02
2.238043e-01 6.027575e-01 1.249799e-01 1.103700e+02 11 6.550000e-01 82 7.1040645900e+02
2.236234e-01 5.965205e-01 1.009002e-01 1.105500e+02 9 6.450000e-01 78 7.1040645900e+02
1.223911e-02 3.264811e-02 -3.050451e-03 1.105500e+02 -5 3.500000e-02 9 7.1040645900e+02
2.205282e-01 5.882640e-01 1.221178e-01 1.105500e+02 11 6.400000e-01 74 7.1040645900e+02
2.651096e-03 7.004828e-03 3.925197e-04 1.107300e+02 3 7.500000e-03 11 7.1040645900e+02
2.237483e-01 5.911963e-01 1.001181e-01 1.107300e+02 9 6.400000e-01 79 7.1040645900e+02
2.162946e-01 5.715020e-01 1.187786e-01 1.107300e+02 11 6.225000e-01 63 7.1040645900e+02
2.256045e-01 5.904905e-01 1.001181e-01 1.109100e+02 9 6.400000e-01 79 7.1040645900e+02
2.110821e-01 5.524801e-01 1.149624e-01 1.109100e+02 11 6.025000e-01 35 7.1040645900e+02
2.066353e-01 5.357864e-01 1.116233e-01 1.110900e+02 11 5.850000e-01 38 7.1040645900e+02
2.074273e-01 5.328477e-01 1.111462e-01 1.112700e+02 11 5.825000e-01 52 7.1040645900e+02
6.375208e-03 1.622592e-02 -1.525225e-03 1.114500e+02 -5 1.750000e-02 10 7.1040645900e+02
2.108951e-01 5.367616e-01 1.121003e-01 1.114500e+02 11 5.875000e-01 63 7.1040645900e+02
2.179600e-01 5.498030e-01 1.149624e-01 1.116250e+02 11 6.025000e-01 71 7.1040645900e+02
1.795424e-02 4.528949e-02 1.124755e-02 1.116250e+02 13 5.000000e-02 11 7.1040645900e+02
1.849773e-02 4.624763e-02 4.357787e-03 1.118000e+02 5 5.000000e-02 10 7.1040645900e+02
2.251064e-01 5.628061e-01 1.178246e-01 1.118000e+02 11 6.175000e-01 73 7.1040645900e+02
6.332370e-03 1.583205e-02 3.936643e-03 1.118000e+02 13 1.750000e-02 13 7.1040645900e+02
1.293862e-02 3.205642e-02 5.475206e-03 1.119800e+02 9 3.500000e-02 10 7.1040645900e+02
2.314660e-01 5.734746e-01 1.202097e-01 1.119800e+02 11 6.300000e-01 77 7.1040645900e+02
9.313761e-03 2.286830e-02 3.910862e-03 1.121600e+02 9 2.500000e-02 11 7.1040645900e+02
2.351178e-01 5.772902e-01 1.211637e-01 1.121600e+02 11 6.350000e-01 79 7.1040645900e+02
1.032411e-02 2.512282e-02 4.301948e-03 1.123400e+02 9 2.750000e-02 9 7.1040645900e+02
2.369302e-01 5.765487e-01 1.211637e-01 1.123400e+02 11 6.350000e-01 81 7.1040645900e+02
1.111080e-02 2.703715e-02 6.748532e-03 1.123400e+02 13 3.000000e-02 10 7.1040645900e+02
1.240032e-02 2.990750e-02 2.832562e-03 1.125200e+02 5 3.250000e-02 9 7.1040765700e+02
2.368605e-01 5.712677e-01 1.202097e-01 1.125200e+02 11 6.300000e-01 78 7.1040765700e+02
1.436061e-02 3.433856e-02 4.570100e-03 1.126950e+02 7 3.750000e-02 11 7.1040765700e+02
8.574196e-03 2.050230e-02 3.519775e-03 1.126950e+02 9 2.250000e-02 9 7.1040765700e+02
2.357637e-01 5.637494e-01 1.187786e-01 1.126950e+02 11 6.225000e-01 74 7.1040765700e+02
5.639053e-03 1.348389e-02 3.374266e-03 1.126950e+02 13 1.500000e-02 10 7.1040765700e+02
1.876995e-03 4.449967e-03 -1.294095e-03 1.128700e+02 -15 5.000000e-03 11 7.1040765700e+02
4.857280e-03 1.151561e-02 2.181551e-04 1.128700e+02 1 1.250000e-02 9 7.1040765700e+02
1.704063e-02 4.039982e-02 1.012280e-02 1.128700e+02 13 4.500000e-02 11 7.1040765700e+02
1.220047e-02 2.892479e-02 8.411619e-03 1.128700e+02 15 3.250000e-02 11 7.1040765700e+02
2.193621e-02 5.155334e-02 1.293469e-02 1.130500e+02 13 5.750000e-02 9 7.1040765700e+02
4.923532e-03 1.147087e-02 6.541995e-04 1.132300e+02 3 1.250000e-02 9 7.1040765700e+02
1.904917e-03 4.438086e-03 1.294095e-03 1.132300e+02 15 5.000000e-03 11 7.1040765700e+02
4.947452e-03 1.142742e-02 1.089447e-03 1.134100e+02 5 1.250000e-02 10 7.1040765700e+02
6.901065e-03 1.593979e-02 -2.132714e-03 1.134100e+02 -7 1.750000e-02 11 7.1040765700e+02
8.893397e-03 2.036587e-02 3.519775e-03 1.135900e+02 9 2.250000e-02 10 7.1040765700e+02
1.998203e-03 4.575883e-03 -2.616798e-04 1.135900e+02 -3 5.000000e-03 11 7.1040765700e+02
1.314282e-02 2.958873e-02 2.832562e-03 1.139500e+02 5 3.250000e-02 9 7.1040765700e+02
1.799685e-01 4.051670e-01 1.023527e-01 1.139500e+02 13 4.550000e-01 12 7.1040765700e+02
1.504865e-02 3.359448e-02 7.155337e-03 1.141300e+02 11 3.750000e-02 12 7.1040765700e+02
1.862196e-01 4.157150e-01 1.051646e-01 1.141300e+02 13 4.675000e-01 15 7.1040765700e+02
5.082563e-03 1.125139e-02 -1.955431e-03 1.143100e+02 -9 1.250000e-02 10 7.1040765700e+02
1.717467e-02 3.801998e-02 8.109382e-03 1.143100e+02 11 4.250000e-02 12 7.1040765700e+02
1.915359e-01 4.240076e-01 1.074141e-01 1.143100e+02 13 4.775000e-01 13 7.1040765700e+02
3.002496e-03 6.592949e-03 -1.941143e-03 1.144850e+02 -15 7.500000e-03 11 7.1040765700e+02
1.542621e-02 3.387324e-02 4.570100e-03 1.144850e+02 7 3.750000e-02 10 7.1040765700e+02
2.064389e-03 4.533034e-03 -4.357787e-04 1.144850e+02 -5 5.000000e-03 11 7.1040765700e+02
1.423941e-02 3.126722e-02 6.678315e-03 1.144850e+02 11 3.500000e-02 11 7.1040765700e+02
1.908109e-01 4.189869e-01 1.062894e-01 1.144850e+02 13 4.725000e-01 14 7.1040765700e+02
2.301914e-02 5.054595e-02 1.488210e-02 1.144850e+02 15 5.750000e-02 10 7.1040765700e+02
8.312900e-03 1.810683e-02 -1.743115e-03 1.146600e+02 -5 2.000000e-02 10 7.1040765700e+02
7.167422e-03 1.561179e-02 3.339157e-03 1.146600e+02 11 1.750000e-02 11 7.1040765700e+02
1.880243e-01 4.095471e-01 1.040399e-01 1.146600e+02 13 4.625000e-01 21 7.1040765700e+02
3.246173e-02 7.012501e-02 -2.070552e-02 1.148400e+02 -15 8.000000e-02 10 7.1040765700e+02
2.097550e-03 4.531204e-03 2.616798e-04 1.148400e+02 3 5.000000e-03 9 7.1040765700e+02
7.323526e-03 1.582055e-02 -1.525225e-03 1.148400e+02 -5 1.750000e-02 11 7.1040765700e+02
1.546378e-02 3.340543e-02 7.155337e-03 1.148400e+02 11 3.750000e-02 9 7.1040765700e+02
6.292650e-03 1.359361e-02 -7.850393e-04 1.148400e+02 -3 1.500000e-02 10 7.1040765700e+02
1.014429e-03 2.191407e-03 6.470476e-04 1.148400e+02 15 2.500000e-03 12 7.1040765700e+02
2.111775e-03 4.524592e-03 2.616798e-04 1.150200e+02 3 5.000000e-03 11 7.1040765700e+02
5.247276e-03 1.124257e-02 1.523367e-03 1.150200e+02 7 1.250000e-02 9 7.1040765700e+02
6.319878e-03 1.354068e-02 -1.307336e-03 1.150200e+02 -5 1.500000e-02 11 7.1040765700e+02
1.736225e-02 3.719955e-02 1.099981e-02 1.150200e+02 15 4.250000e-02 9 7.1040765700e+02
8.225424e-03 1.747992e-02 -5.176381e-03 1.152000e+02 -15 2.000000e-02 10 7.1040765700e+02
8.452112e-03 1.796165e-02 2.437387e-03 1.152000e+02 7 2.000000e-02 11 7.1040765700e+02
7.422784e-03 1.577422e-02 -1.525225e-03 1.152000e+02 -5 1.750000e-02 10 7.1040765700e+02
2.878898e-02 6.117971e-02 1.811733e-02 1.152000e+02 15 7.000000e-02 12 7.1040765700e+02
1.035037e-02 2.181749e-02 -6.470476e-03 1.153800e+02 -15 2.500000e-02 9 7.1040765700e+02
1.392802e-02 2.935879e-02 5.672032e-04 1.153800e+02 1 3.250000e-02 9 7.1040765700e+02
2.134944e-03 4.500235e-03 -4.357787e-04 1.153800e+02 -5 5.000000e-03 10 7.1040765700e+02
2.629655e-02 5.543034e-02 1.192556e-02 1.153800e+02 11 6.250000e-02 13 7.1040765700e+02
2.248260e-02 4.700900e-02 6.398141e-03 1.155600e+02 7 5.250000e-02 10 7.1040765700e+02
1.598040e-02 3.341352e-02 5.866292e-03 1.155600e+02 9 3.750000e-02 10 7.1040765700e+02
3.223607e-03 6.740258e-03 -6.536681e-04 1.155600e+02 -5 7.500000e-03 11 7.1040765700e+02
1.588234e-02 3.320847e-02 7.155337e-03 1.155600e+02 11 3.750000e-02 10 7.1040765700e+02
2.154324e-03 4.504488e-03 -2.616798e-04 1.155600e+02 -3 5.000000e-03 11 7.1040765700e+02
1.411221e-02 2.927070e-02 5.672032e-04 1.157400e+02 1 3.250000e-02 9 7.1040765700e+02
2.131545e-03 4.421121e-03 -9.540450e-04 1.157400e+02 -11 5.000000e-03 10 7.1040765700e+02
1.798418e-02 3.730171e-02 9.560420e-03 1.157400e+02 13 4.250000e-02 9 7.1040765700e+02
1.677960e-02 3.480324e-02 1.035276e-02 1.157400e+02 15 4.000000e-02 10 7.1040765700e+02
2.182584e-03 4.490863e-03 2.616798e-04 1.159200e+02 3 5.000000e-03 11 7.1040765700e+02
1.295202e-02 2.664996e-02 -4.693034e-03 1.159200e+02 -9 3.000000e-02 10 7.1040765700e+02
5.456459e-03 1.122716e-02 -6.541995e-04 1.159200e+02 -3 1.250000e-02 9 7.1040765700e+02
2.196681e-03 4.483984e-03 2.616798e-04 1.161000e+02 3 5.000000e-03 10 7.1040765700e+02
2.159281e-03 4.407641e-03 -9.540450e-04 1.161000e+02 -11 5.000000e-03 11 7.1040765700e+02
6.517842e-03 1.330457e-02 -2.346517e-03 1.161000e+02 -9 1.500000e-02 10 7.1040765700e+02
5.458249e-03 1.114167e-02 1.523367e-03 1.161000e+02 7 1.250000e-02 11 7.1040765700e+02
1.403533e-02 2.864967e-02 6.201292e-03 1.161000e+02 11 3.250000e-02 10 7.1040765700e+02
7.688384e-03 1.569395e-02 -9.158792e-04 1.161000e+02 -3 1.750000e-02 11 7.1040765700e+02
1.069179e-02 2.165222e-02 -6.470476e-03 1.162800e+02 -15 2.500000e-02 10 7.1040765700e+02
1.303871e-02 2.640502e-02 5.724270e-03 1.162800e+02 11 3.000000e-02 11 7.1040765700e+02
